function,solver,algorithm,dimension,seed,x,obj_val,time_elapsed,timeout_reached
Levy,scipy,basinhopping,50,1,"[-3.0982505723213416, 5.1058348710901695, -8.466269058819854, -4.694191404707243, -7.655718421965415, -7.142123059702506, -4.09202708790038, -1.4713234280630831, -1.1105533483438423, 1.413815650787552, -1.9998722623069543, 4.523100233208136, -3.9114348134479804, 7.7465922321704355, -8.218805585629038, 4.339907151461282, -2.557943369979586, -1.050656495077098, -8.258825901692632, -8.527066472364353, 7.552000310322437, 8.537356331035244, -4.245116387243392, 2.5602132227829397, 7.678113377415206, 5.69543283218473, -5.00732850830406, -7.885026893338401, -7.855933505646435, 7.285253594615456, -8.512292749377249, -0.42107472864449513, 8.122510028926133, 2.7097067678329747, 2.6280863047294805, -2.86242650493205, 3.2197212364096064, 7.516905031578563, -7.659699952249494, 2.4538783819085372, 7.7897533177015434, 3.6301368014547264, -5.197837924436912, 4.130242784271881, -8.220758204001989, -0.5528461428193379, 6.808957974184987, -3.816026647197091, -4.125545327367088, -7.105362506116522]",285.56048583984375,11.472008466720581,False
Levy,scipy,basinhopping,50,2,"[-0.8661465939676221, -8.704231037199177, 0.3250005750584592, -3.601915456383057, -4.789638677438926, -2.321304369002738, -8.173450852304288, 2.924421567699095, -4.3368045949535725, -2.81898253729835, 3.7191448841498405, 0.44090741368816205, -6.602365077623802, 2.1774267995693917, -5.194480260187618, 4.651349557389157, 6.695040297114672, 1.3227173008241977, 4.154259236892306, -7.8981390936895846, -0.1979456927498568, -8.404829128221106, -2.274250529552383, -8.383504135220203, -8.007495336627448, 1.5387461829094478, -4.483881833519411, -8.150454374772682, -4.854759970893064, -2.0978083012371567, -1.0858707154894431, -4.544876432640765, 1.6125424147261331, -0.9349595379739666, 0.2632221444706655, -2.2805498453798307, 8.043557824794659, 2.815394535372158, -8.307216883749815, 2.500904614684643, 7.742370224943786, 0.3172600565414093, 7.919911056942658, -4.732537784057779, 2.881686279649347, 0.3625253565804129, -2.931917427063197, 7.376025104805506, -0.2707937440996216, 7.661198364758358]",230.95286560058594,10.877522945404053,False
Levy,scipy,basinhopping,50,3,"[1.4304496248945473, 4.069090767239763, -4.57062299606137, 2.5351656360476804, 8.13044844497691, 7.4530161674347655, -8.636123005258698, -4.178435824283058, -8.448416555531523, 0.4435867552794029, -8.576257634148364, -0.1310922495352756, 3.265703008687564, -4.0489987255834246, 2.5909538225697863, 2.7150900154120774, -12.406799220854086, -0.5901966479569072, -3.3543319632671533, -1.7958330191988858, -4.556131264354007, 3.4392846954891545, -0.3660948299855993, -8.22754608421747, 1.8789051991988308, 4.329009202723337, -3.5266206334020267, -4.601484156295483, -1.2227542557199222, 8.280415549301154, 7.580874072550177, 3.791659924098091, 7.677368682508592, 7.851903032507622, -0.9548457115979638, -8.346561213178841, 3.2969678509227416, -0.377180632117804, -1.9567527577722097, -4.368863169712367, -0.9016256521093208, -4.309063981201578, -4.119461521591153, -4.2344682523612285, -1.7909934680706188, 6.809152396459146, 3.0388585449028187, -4.093994364457265, -4.14379097656775, -2.3964101725372906]",155.5429229736328,11.95956301689148,False
Levy,scipy,basinhopping,50,4,"[7.4495411328687835, 0.13675065874977754, 11.789707911067572, 4.217893557664462, 4.187655894269819, -8.065704070946975, 7.639046869376118, -8.378850600396342, -5.198387764008766, -0.8847173317053978, 2.8828623737552705, -4.078275208976504, 7.924187383338548, 11.251184711418933, -4.255306021878019, 2.254258868917282, -7.902122942520732, -3.610395952785212, -8.001489227058006, 7.73524695771683, -0.2777018504324845, 11.96230719252451, 5.541052607544092, 8.492520884693992, -6.961200208734178, -8.671054632143429, 2.8150223312128406, -6.796913939985797, 4.274057773417041, -2.6215606987834796, 0.6969662096253328, 8.474143666793815, 0.13779659551824958, -8.00255365565924, -5.006888656746931, 0.696883951909054, 0.11239937056358112, 3.208270736040372, -3.8733366132853098, 2.1993598738137607, -1.7267110446553187, 3.6557045199865743, 4.4963475661543795, -4.602209286392172, -3.6367338240533145, -1.7494084042325997, 2.4262146926487174, -3.510569266129131, -0.2954692722123251, 3.892821321952546]",285.95068359375,12.304391860961914,False
Levy,scipy,differential_evolution,50,0,"[0.9897536684514185, 1.0544186544618128, 1.0301616346829268, 1.0543749186574014, 0.98633448513187, 0.9572472009368949, 3.6777268504739014, 0.9934548516180608, 1.0213292041987865, 3.652748729308457, 1.0410214286077069, 0.9523302541127476, 1.0077506007697568, 0.9748342207482108, 1.0572430072737782, 1.0084641822828222, 1.0122709693303067, 0.9811271664313193, 1.080200591085485, 1.0443826867088157, 1.0208435177492814, 0.8311708550116981, 0.9780301816629056, 0.9495056415496728, 1.0515632897218907, 1.0367764721469186, 0.9782258526807541, 0.9301003380134754, 3.6896841936888936, 0.8916507870276646, 1.0142636547890027, 0.9313091887432856, 1.1198972568267962, 1.0647927149599457, 0.9557105954082457, 1.0116619388213, 0.9496066957504445, 0.9562063240037633, 1.0989137180351394, 0.9754513009874266, 1.0516793454881235, 0.9964660562505157, 0.8914694558386582, 0.9793211742155794, 0.9708900095827566, 1.014557276207848, 1.000216557877902, 1.1012683342672935, 0.9718586827749975, 0.935538639132345]",1.4382535219192505,300.66043305397034,True
Levy,scipy,differential_evolution,50,1,"[0.9925257572781265, 1.0297704394121787, 1.033432360351445, 1.0955298755589782, 0.983090566515068, 0.963911364000043, 0.9868700276462206, 1.04031354397206, 1.0175347819842773, 1.0126243514663247, 0.8883225096221326, 0.9078440553420974, 1.0851550534803822, 0.9300814020556825, 0.9123445087113713, 1.124305575382245, 0.9191104421514007, 1.0016032794165741, 0.9396028389487743, 0.9855157420300231, 0.9159581475382339, 0.9393032413095215, 0.9836283939623325, 1.0459727750516734, 0.9300250830873313, 0.9512972188162339, 0.9325282600620599, 1.067407902559201, 0.9728347117239999, 0.9869276962915907, 0.9435063700933943, 1.0094444575390282, 1.000779901623381, 1.0899445351783577, 0.9523404212794828, 1.0119676143444156, 0.9915599091384841, 1.0839033776142815, 1.020594892847877, 1.0359229624380784, 0.9618000941333871, 1.0717958218990464, 0.9819716416226743, 1.0777932619366393, 0.9843491733330101, 1.0279405944552455, 0.9162204879317759, 0.9325881651200563, 0.9980888662266696, 1.127741851408175]",0.08155855536460876,300.279093503952,True
Levy,scipy,differential_evolution,50,2,"[1.000001019366165, 0.9999941882479318, 1.000002837888245, 1.0000042515556866, 0.9999956433717857, 1.0000021085610067, 0.9999988827683335, 1.000001569436813, 1.000001426619117, 1.0000023846187802, 1.0000001576820197, 1.0000043571215094, 0.9999941164728249, 1.000002160472152, 0.9999963565459858, 1.0000028758409079, 1.0000004183301234, 0.9999982479156901, 0.999999231856606, 1.000005181296348, 1.0000014735794485, 1.0000004148007176, 1.0000031303240526, 0.9999985840890763, 0.9999980117799367, 1.0000015819658872, 0.9999995778287898, 1.0000041196473277, 0.999995203655238, 1.0000003324574132, 0.9999989820820309, 1.0000042643211202, 1.0000005999079167, 1.000002022333784, 1.0000060843829608, 1.000001709803161, 0.9999981477228499, 1.0000003586923605, 0.9999978594306123, 1.000001257764847, 0.9999990611762132, 1.0000033894999358, 0.9999999596593814, 1.000006966576882, 0.9999990921249293, 1.0000024704606456, 0.9999972187757573, 0.9999996622372952, 1.0000057348762768, 0.9999664903333242]",2.9764102293938777e-10,301.8433446884155,True
Levy,scipy,differential_evolution,50,3,"[1.073273211539718, 1.0826017928459009, 0.8382792697900521, 1.0033151557242315, 0.9797574014188704, 0.9728541490296294, 1.0020270972862488, 0.9400006383379145, 0.9403768967628867, 0.9704947526582131, 0.9826925931320529, 0.9611058272357109, 0.9591383461669412, 1.0853400242750233, 0.9697073337215567, 1.0825792557611469, 0.8612365823261903, 0.9628536142636146, 1.198639207197063, 1.040424524456558, 0.9153778306612881, 1.0392657785658055, 0.9134934012599305, 0.9349903219337996, 0.9650176004968114, 1.0563310279325822, 0.8358901315635836, 1.0579341462662928, 0.9838251010868215, 0.8934289550347962, 1.0819102365630084, 1.020495927277365, 0.897004613579957, 0.9491203507039336, 0.9585944117674527, 0.9863437010821308, 1.081166483836804, 0.9436818144606729, 1.0134619354272978, 0.9886266020351764, 0.9023731583957217, 0.9377821058621194, 1.0341733395021024, 0.36028750917246777, 0.9178906750190308, 1.035974656016092, 0.9538875231954358, 0.9591102198757473, 0.9430489557784116, 1.1098047033278613]",0.21377244591712952,300.2683017253876,True
Levy,scipy,differential_evolution,50,4,"[0.9839194440435195, 0.9266969896958965, 0.8993146803678531, 0.9455341031870446, 0.9130621153219076, -4.241389662652982, 1.1005883937343008, 0.9615090627878775, 1.1386814594827555, 0.9261943028589847, 0.9704174744995364, 1.1022898998610464, 0.9529927937035865, 0.9898966781186425, 1.0219951187208998, 1.1129922635202916, 3.672252668624707, 1.088900135915034, 0.9765544260249048, 0.7933585532037069, 1.0004944206294297, 0.9226516792657802, 1.0735865997046834, 1.0024547983771637, 0.8834755507666747, 1.000182894478423, 0.973230622792276, 1.0334634048459868, 1.0283402737166414, 0.8663917351836714, 0.9279218946840517, 0.9876689323810339, 0.9910854258210922, 1.0703740085155289, 1.051443700817729, 1.0476431178831724, 0.9785057602511804, 1.0417864732235604, 1.0731088480940998, 0.9508518637828622, 1.0188808828564433, 0.986552387999573, 0.9884092658107524, 1.0084970496933443, 1.0395150157264554, 0.9745473206492039, 1.0473027521838518, -4.222518413591826, 0.9246632918319486, 0.7036715167362351]",4.028648853302002,281.6216187477112,False
Levy,scipy,direct,50,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5.076383113861084,2.3989639282226562,False
Levy,scipy,direct,50,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5.076383113861084,2.2369654178619385,False
Levy,scipy,direct,50,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5.076383113861084,2.1081905364990234,False
Levy,scipy,direct,50,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5.076383113861084,2.2334110736846924,False
Levy,scipy,direct,50,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5.076383113861084,2.223414897918701,False
Levy,scipy,dual_annealing,50,0,"[1.000008959188837, 0.9999959205784347, 1.0000027575824837, 0.9999998747410414, 0.9999962683439481, 1.0000016020651408, 0.9999992081647585, 0.999997947625687, 0.9999996660261037, 0.999997942296657, 0.9999989411289957, 1.0000026644064284, 1.0000037976894114, 1.0000012895497088, 1.0000013098659568, 0.9999981740797309, 1.000000195888311, 1.000003193915417, 1.0000005052213523, 0.9999988058924493, 0.9999977519866378, 1.0000022426621715, 1.000002500444222, 0.9999994406693623, 1.0000008633866697, 0.999997222122336, 1.0000026881284414, 1.0000029750043116, 1.000003730531202, 0.9999979894573505, 1.0000007333966572, 0.9999980674240753, 0.9999998077438613, 0.999999441910188, 1.0000041796055246, 0.9999998301784362, 1.000000213538187, 1.0000006817488298, 1.0000000272608849, 0.999998035645616, 0.9999992919516137, 0.9999962766950155, 1.0000011746485404, 1.000000048396402, 0.9999992278219952, 0.9999976223412299, 1.0000010202756737, 0.9999981580447718, 0.9999997053281027, 0.9999589103730938]",2.977922353153417e-10,248.26003289222717,False
Levy,scipy,dual_annealing,50,1,"[0.9999969397065288, 1.0000016462195307, 1.000000455844058, 0.9999998249705216, 0.9999986906280869, 1.0000012026616094, 1.0000000937249796, 1.0000012789334536, 0.9999999003233001, 1.0000024438602375, 0.9999997670853805, 0.9999999619488171, 1.0000007256855914, 1.0000003086547222, 1.0000001759697497, 1.000000722808394, 0.9999999414379709, 1.0000000684096464, 0.9999976889159612, 0.9999988807857731, 0.9999980015677989, 1.0000008871265151, 1.0000015368455302, 1.0000001871088042, 0.9999995586052437, 1.0000003688939545, 0.9999996879538366, 1.000000716946905, 0.9999988144259918, 1.0000005690852845, 0.9999994908935861, 1.0000005359944457, 0.999998324884296, 1.0000018361202772, 1.0000007148472738, 1.0000001515928172, 0.9999997512526005, 1.0000002819890939, 1.000001666892858, 0.9999999334716941, 1.0000016905276108, 1.0000002626091375, 0.9999991440055737, 1.0000004546308772, 0.9999992305109283, 1.000001981838854, 1.0000004671557712, 1.000000192986316, 0.9999995999778885, 0.9999918456825622]",3.961626166004706e-11,243.8248598575592,False
Levy,scipy,dual_annealing,50,2,"[0.999998942915579, 1.0000009556021539, 1.0000000163540508, 0.9999997955958119, 1.000000226485816, 0.9999993142018793, 1.0000001444649054, 1.00000048957384, 1.0000009808865467, 1.0000009289708025, 1.000000191426321, 1.0000005870035928, 1.0000000876046449, 1.0000002336215605, 1.0000004978601205, 0.9999986241282018, 1.0000005220866077, 0.9999994482275386, 1.000000061220944, 0.9999997440501964, 0.9999990981567878, 0.9999990063051001, 1.0000002980657987, 0.9999999547836561, 0.9999987203546086, 1.0000000137841647, 0.9999991581891537, 0.9999993937343185, 0.9999998794389494, 0.9999999436585033, 0.9999996580860294, 1.0000002979369091, 1.000001124086359, 1.0000006536115411, 1.0000021512206942, 1.0000009555480363, 1.000000389663507, 1.0000005713223434, 1.000001018919304, 1.0000011072352564, 0.9999988839121797, 0.9999993047748215, 1.000001093657771, 1.0000002120353972, 0.9999998992363958, 1.000000180696821, 1.0000009267156706, 1.0000005210227647, 0.9999996196590473, 1.000002441577591]",1.475986173560262e-11,234.0204155445099,False
Levy,scipy,dual_annealing,50,3,"[0.9999975849883963, 0.9999966370291853, 1.0000009717207408, 0.9999977640581446, 0.999993975461385, 1.000000272036697, 1.000007788864334, 0.9999966763132105, 0.9999902331786109, 0.9999963292262279, 0.999998113001633, 0.9999954500603073, 0.9999981047645063, 0.9999960744813177, 1.0000017743948082, 0.9999993807962965, 0.9999977016365316, 1.0000032290927066, 0.9999965277119064, 1.0000003715266903, 0.9999965849491076, 1.0000001300699382, 0.9999997202205598, 1.0000014358431888, 1.0000047377682915, 1.0000006867298596, 0.9999962755121243, 0.9999949893596093, 0.9999994610859858, 1.0000049835892033, 0.9999954269355315, 0.9999955283343268, 0.9999896443999184, 0.999997222124694, 0.9999998063258656, 0.9999990588146105, 0.9999988921539394, 1.0000000101179942, 0.9999976253502814, 0.9999998663427434, 0.99999562199866, 0.9999996534723329, 0.9999962248860723, 1.0000003015982641, 0.9999941391394891, 1.0000002334005922, 1.0000032256126246, 1.0000070422391183, 1.0000021116959448, 0.9999726629116582]",4.094787842134906e-10,235.3905313014984,False
Levy,scipy,dual_annealing,50,4,"[1.0000040860559134, 0.9999962434516174, 0.9999996041507472, 0.9999993862471265, 1.000000452822029, 0.999997715850812, 1.0000017743716278, 1.0000012107425011, 1.000002024641588, 0.9999992242600981, 1.0000003752368167, 1.0000009011312827, 0.9999994452697532, 0.999996712135748, 1.0000013483239214, 1.0000007939870539, 1.0000030609284811, 0.9999995919284601, 1.0000015879734143, 0.9999988222383722, 1.0000010305913642, 0.9999981060410782, 1.000000390368614, 1.0000003126116992, 1.0000017786860524, 1.0000004229604795, 1.0000008858401783, 0.9999973210241849, 1.0000006011012816, 0.9999950633293933, 0.9999990706130426, 1.000003801781348, 0.9999975625762517, 1.0000014210234898, 1.0000032840858606, 1.0000006075462706, 1.000000311283188, 1.0000037275236515, 1.0000013965030217, 1.0000022593523694, 1.000001477829763, 1.0000003442832934, 0.999997340916034, 1.0000009113150956, 1.0000008742022897, 0.9999995205573525, 1.000000179389428, 1.0000021486083068, 0.9999998642588818, 1.0000193986183457]",1.2777584545986542e-10,240.40939688682556,False
Levy,scipy,shgo,50,0,,,300.19181656837463,True
Levy,scipy,shgo,50,1,,,300.16826820373535,True
Levy,scipy,shgo,50,2,,,300.1661992073059,True
Levy,scipy,shgo,50,3,,,300.1758043766022,True
Levy,scipy,shgo,50,4,,,300.15965032577515,True
Michalewicz,gurobi,gurobi,50,0,"[2.209796209269206, 1.5705258545836212, 1.2823291460176562, 1.1105296745705504, 0.9932878014561681, 2.0278195143106204, 1.8773960559208287, 1.7561432041000495, 1.6557076763798666, 1.57074224697587, 1.497644027135822, 1.4338849371504614, 1.3776320842669956, 1.7810815503594772, 1.7206881938068639, 1.666049181227823, 1.616305121008613, 1.5707662826808582, 1.5288716857504172, 1.490159780281841, 1.4542470397897174, 1.7076130182558065, 1.670078480239057, 1.6349150023261956, 1.601883005997269, 1.5707755264517727, 1.5414126477681025, 1.5136371725463373, 1.4873110485725483, 1.6722234478761293, 1.6450310164185826, 1.6191233977257158, 1.594402503521704, 1.5707804211590475, 1.5481780856489205, 1.5265241789361979, 1.505754174739494, 1.6513881404869066, 1.6300790125114166, 1.6095740567745382, 1.5898239453957375, 1.5707834508163885, 1.5524110825233364, 1.5346686588882823, 1.5175209849102689, 1.637657092516696, 1.6201415427022507, 1.6031762483045686, 1.5867329807242578, 1.5707855109800424]",-49.48832054233378,1.0346381664276123,False
Michalewicz,gurobi,gurobi,50,0,"[2.201546298470307, 1.577625005754173, 1.288125662378638, 1.9236949489084876, 1.7206050575301688, 1.570690354139225, 1.454176700785502, 1.7577331969003942, 1.657206815816478, 1.5721644348606651, 1.498999973993412, 1.6966048634761979, 1.6300452486913517, 1.5707509107749922, 1.5174895482003647, 1.4693029370344808, 1.617118321513461, 1.57155653554845, 1.5296408076708827, 1.6474347503712887, 1.6077317096118606, 1.570767425843479, 1.5362408487588897, 1.5038953181400256, 1.6024409843331515, 1.5713226654671792, 1.5419495631411237, 1.6259067275304473, 1.597627924186693, 1.570775132815703, 1.5452323717018341, 1.5208964906759928, 1.5948272029891526, 1.571198838508615, 1.5485904791269096, 1.6138226162976401, 1.5918648216737745, 1.5707795963642281, 1.550510621771618, 1.5310065671912594, 1.5901667607569867, 1.571122174917063, 1.6246534645184276, 1.6060853920751037, 1.5881397420506753, 1.570782507099199, 1.5539822131047247, 1.537709695327789, 1.5219378992667967, 1.632407191497882]",-49.64732433429177,2.3024840354919434,False
Michalewicz,gurobi,gurobi,50,1,"[2.209796209269206, 1.5705258545836212, 1.2823291460176562, 1.1105296745705504, 0.9932878014561681, 2.0278195143106204, 1.8773960559208287, 1.7561432041000495, 1.6557076763798666, 1.57074224697587, 1.497644027135822, 1.4338849371504614, 1.3776320842669956, 1.7810815503594772, 1.7206881938068639, 1.666049181227823, 1.616305121008613, 1.5707662826808582, 1.5288716857504172, 1.490159780281841, 1.4542470397897174, 1.7076130182558065, 1.670078480239057, 1.6349150023261956, 1.601883005997269, 1.5707755264517727, 1.5414126477681025, 1.5136371725463373, 1.4873110485725483, 1.6722234478761293, 1.6450310164185826, 1.6191233977257158, 1.594402503521704, 1.5707804211590475, 1.5481780856489205, 1.5265241789361979, 1.505754174739494, 1.6513881404869066, 1.6300790125114166, 1.6095740567745382, 1.5898239453957375, 1.5707834508163885, 1.5524110825233364, 1.5346686588882823, 1.5175209849102689, 1.637657092516696, 1.6201415427022507, 1.6031762483045686, 1.5867329807242578, 1.5707855109800424]",-49.48832054233378,1.4066908359527588,False
Michalewicz,gurobi,gurobi,50,1,"[2.201546298470307, 1.577625005754173, 1.288125662378638, 1.9236949489084876, 1.7206050575301688, 1.570690354139225, 1.454176700785502, 1.7577331969003942, 1.657206815816478, 1.5721644348606651, 1.498999973993412, 1.6966048634761979, 1.6300452486913517, 1.5707509107749922, 1.5174895482003647, 1.4693029370344808, 1.617118321513461, 1.57155653554845, 1.5296408076708827, 1.6474347503712887, 1.6077317096118606, 1.570767425843479, 1.5362408487588897, 1.5038953181400256, 1.6024409843331515, 1.5713226654671792, 1.5419495631411237, 1.6259067275304473, 1.597627924186693, 1.570775132815703, 1.5452323717018341, 1.5208964906759928, 1.5948272029891526, 1.571198838508615, 1.5485904791269096, 1.6138226162976401, 1.5918648216737745, 1.5707795963642281, 1.550510621771618, 1.5310065671912594, 1.5901667607569867, 1.571122174917063, 1.6246534645184276, 1.6060853920751037, 1.5881397420506753, 1.570782507099199, 1.5539822131047247, 1.537709695327789, 1.5219378992667967, 1.632407191497882]",-49.64732433429177,2.22225284576416,False
Michalewicz,gurobi,gurobi,50,2,"[2.209796209269206, 1.5705258545836212, 1.2823291460176562, 1.1105296745705504, 0.9932878014561681, 2.0278195143106204, 1.8773960559208287, 1.7561432041000495, 1.6557076763798666, 1.57074224697587, 1.497644027135822, 1.4338849371504614, 1.3776320842669956, 1.7810815503594772, 1.7206881938068639, 1.666049181227823, 1.616305121008613, 1.5707662826808582, 1.5288716857504172, 1.490159780281841, 1.4542470397897174, 1.7076130182558065, 1.670078480239057, 1.6349150023261956, 1.601883005997269, 1.5707755264517727, 1.5414126477681025, 1.5136371725463373, 1.4873110485725483, 1.6722234478761293, 1.6450310164185826, 1.6191233977257158, 1.594402503521704, 1.5707804211590475, 1.5481780856489205, 1.5265241789361979, 1.505754174739494, 1.6513881404869066, 1.6300790125114166, 1.6095740567745382, 1.5898239453957375, 1.5707834508163885, 1.5524110825233364, 1.5346686588882823, 1.5175209849102689, 1.637657092516696, 1.6201415427022507, 1.6031762483045686, 1.5867329807242578, 1.5707855109800424]",-49.48832054233378,1.1113009452819824,False
Michalewicz,gurobi,gurobi,50,2,"[2.201546298470307, 1.577625005754173, 1.288125662378638, 1.9236949489084876, 1.7206050575301688, 1.570690354139225, 1.454176700785502, 1.7577331969003942, 1.657206815816478, 1.5721644348606651, 1.498999973993412, 1.6966048634761979, 1.6300452486913517, 1.5707509107749922, 1.5174895482003647, 1.4693029370344808, 1.617118321513461, 1.57155653554845, 1.5296408076708827, 1.6474347503712887, 1.6077317096118606, 1.570767425843479, 1.5362408487588897, 1.5038953181400256, 1.6024409843331515, 1.5713226654671792, 1.5419495631411237, 1.6259067275304473, 1.597627924186693, 1.570775132815703, 1.5452323717018341, 1.5208964906759928, 1.5948272029891526, 1.571198838508615, 1.5485904791269096, 1.6138226162976401, 1.5918648216737745, 1.5707795963642281, 1.550510621771618, 1.5310065671912594, 1.5901667607569867, 1.571122174917063, 1.6246534645184276, 1.6060853920751037, 1.5881397420506753, 1.570782507099199, 1.5539822131047247, 1.537709695327789, 1.5219378992667967, 1.632407191497882]",-49.64732433429177,2.405494213104248,False
Michalewicz,gurobi,gurobi,50,3,"[2.209796209269206, 1.5705258545836212, 1.2823291460176562, 1.1105296745705504, 0.9932878014561681, 2.0278195143106204, 1.8773960559208287, 1.7561432041000495, 1.6557076763798666, 1.57074224697587, 1.497644027135822, 1.4338849371504614, 1.3776320842669956, 1.7810815503594772, 1.7206881938068639, 1.666049181227823, 1.616305121008613, 1.5707662826808582, 1.5288716857504172, 1.490159780281841, 1.4542470397897174, 1.7076130182558065, 1.670078480239057, 1.6349150023261956, 1.601883005997269, 1.5707755264517727, 1.5414126477681025, 1.5136371725463373, 1.4873110485725483, 1.6722234478761293, 1.6450310164185826, 1.6191233977257158, 1.594402503521704, 1.5707804211590475, 1.5481780856489205, 1.5265241789361979, 1.505754174739494, 1.6513881404869066, 1.6300790125114166, 1.6095740567745382, 1.5898239453957375, 1.5707834508163885, 1.5524110825233364, 1.5346686588882823, 1.5175209849102689, 1.637657092516696, 1.6201415427022507, 1.6031762483045686, 1.5867329807242578, 1.5707855109800424]",-49.48832054233378,1.1585910320281982,False
Michalewicz,gurobi,gurobi,50,3,"[2.201546298470307, 1.577625005754173, 1.288125662378638, 1.9236949489084876, 1.7206050575301688, 1.570690354139225, 1.454176700785502, 1.7577331969003942, 1.657206815816478, 1.5721644348606651, 1.498999973993412, 1.6966048634761979, 1.6300452486913517, 1.5707509107749922, 1.5174895482003647, 1.4693029370344808, 1.617118321513461, 1.57155653554845, 1.5296408076708827, 1.6474347503712887, 1.6077317096118606, 1.570767425843479, 1.5362408487588897, 1.5038953181400256, 1.6024409843331515, 1.5713226654671792, 1.5419495631411237, 1.6259067275304473, 1.597627924186693, 1.570775132815703, 1.5452323717018341, 1.5208964906759928, 1.5948272029891526, 1.571198838508615, 1.5485904791269096, 1.6138226162976401, 1.5918648216737745, 1.5707795963642281, 1.550510621771618, 1.5310065671912594, 1.5901667607569867, 1.571122174917063, 1.6246534645184276, 1.6060853920751037, 1.5881397420506753, 1.570782507099199, 1.5539822131047247, 1.537709695327789, 1.5219378992667967, 1.632407191497882]",-49.64732433429177,2.3732168674468994,False
Michalewicz,gurobi,gurobi,50,4,"[2.209796209269206, 1.5705258545836212, 1.2823291460176562, 1.1105296745705504, 0.9932878014561681, 2.0278195143106204, 1.8773960559208287, 1.7561432041000495, 1.6557076763798666, 1.57074224697587, 1.497644027135822, 1.4338849371504614, 1.3776320842669956, 1.7810815503594772, 1.7206881938068639, 1.666049181227823, 1.616305121008613, 1.5707662826808582, 1.5288716857504172, 1.490159780281841, 1.4542470397897174, 1.7076130182558065, 1.670078480239057, 1.6349150023261956, 1.601883005997269, 1.5707755264517727, 1.5414126477681025, 1.5136371725463373, 1.4873110485725483, 1.6722234478761293, 1.6450310164185826, 1.6191233977257158, 1.594402503521704, 1.5707804211590475, 1.5481780856489205, 1.5265241789361979, 1.505754174739494, 1.6513881404869066, 1.6300790125114166, 1.6095740567745382, 1.5898239453957375, 1.5707834508163885, 1.5524110825233364, 1.5346686588882823, 1.5175209849102689, 1.637657092516696, 1.6201415427022507, 1.6031762483045686, 1.5867329807242578, 1.5707855109800424]",-49.48832054233378,1.1043949127197266,False
