function,solver,algorithm,dimension,seed,x,obj_val,time_elapsed,timeout_reached
Levy,scipy,differential_evolution,100,0,"[-2.2855414780173122, -0.46775363439945816, -8.196588113363777, 4.279865812199828, -7.946707640179971, 1.3988509411304784, -2.2136998885729686, -8.097331894607297, 6.066738620887005, 4.641517673972038, -1.108901286841657, 6.9072972081139845, 7.387514432690184, 5.2661880075745575, -7.472609188506687, -7.357905224756256, -7.641817839977102, 4.829945924776354, 7.057540938636036, 1.300794967221266, 9.783714766687266, 6.946671734284835, 5.699704023321304, -2.085322321717772, 3.959573649451358, 9.280896136786104, 2.7315657050089004, -7.488704372914823, -4.062078317645954, -7.134750741418758, 3.1075968662604536, 9.631750979976621, -0.3403222933078509, -0.1317991730335144, 2.017162666739316, -4.529727628090765, 7.599748099707908, 6.642588444311944, 5.456973680099009, 3.49645868278349, -6.496727845020599, 9.651796572997702, -5.0829748613502375, 1.493509937713462, -4.9522665583321235, -0.705422986479638, -1.3569322853564048, 3.196009015882515, -3.033054197570688, -8.378470807242799, 2.189492370081123, 3.197619095773103, 3.645976692399371, -7.156422433894565, -3.328324356068496, -4.7253641898420025, -4.119700996983892, 0.8784702779505538, 1.2605567286123076, -4.45406839905282, 4.491349713298984, 2.1345579100304346, -2.019542708208011, -2.006342168099755, 6.923384656945086, -3.04654230497168, -0.9284347615057764, 6.547046170919089, 1.534612639362618, 5.111959688421262, 5.483634731687377, -8.957320680552828, 3.6745062220961877, 0.2850431698117095, 5.44675314234814, 1.9032069767245208, -8.735888555513025, -2.641768414440542, 5.8993777306649715, 7.112922318215757, 3.4960867295379616, -6.987659102865305, 5.835672195018478, 9.904719108739343, -3.4308570023461837, 4.751416669697592, 6.692673591160845, 3.621400049292862, -4.252289792922053, 9.449501041373676, 5.600647080440472, 4.769819815983649, 8.26150215670759, 4.855792556145515, 5.225148049786781, 3.3506840407077165, 8.349968830017529, 0.9409165144993548, 5.940888812168139, 9.753486960054564]",64367.28125,1514.4556670188904,False
Levy,scipy,differential_evolution,100,1,"[-7.885721129942121, 3.705498974312804, 1.944743545969101, 6.055777847365911, 9.003579822205236, 0.8294193898352997, -6.536045742577306, 5.472225310207975, 5.575433323632161, 0.4156480755002123, -4.305778026572584, 8.27554891659884, -9.296766420212077, -8.172564696451868, 6.334748682006612, 7.574666915272594, 1.316371291641385, -9.484176674880135, -5.960187464354504, 2.6001180343000696, 1.447878879847735, 0.4710684353240224, -3.23775848077707, 9.365068150384833, 3.675412596137033, 5.4394225942072705, -3.282230460731823, 2.162440246975992, -0.1766201436601178, -8.861401674148798, -9.748085628510362, 3.4208597582264444, -6.961979912268049, 4.605482662747489, -0.04519133483908311, 4.688709145596491, 8.39124425853501, 2.417912572239551, 3.6624062234425647, 3.13273997435074, -3.509055059651065, -2.6446294660870917, 4.807247762311233, 7.44103556219242, 8.091959845698845, 5.559462842955956, 2.497158636527621, 0.9321128170866921, 3.229608582101191, 5.571373983846655, 2.511066486404596, 3.418265569946648, -1.993177867460062, 6.06397852767818, 7.10391081715591, 4.232836460868166, 8.111043237998988, -3.6685904432464786, -6.9780610524111575, 3.962026364253912, 7.958463751497886, -6.9169925827057375, 3.79495155880071, 4.254143952019875, -0.8273797265262628, 7.878533470682703, -1.9561144552855936, 6.525686802633858, 5.203388417028689, 0.5864413750536723, -2.1905338419284917, 2.668028388089918, -0.09607075408570753, 1.8596909472382261, -6.195554877312598, -0.9410665981533062, -4.314648502882788, 8.25671723275092, 1.394678705311001, 1.943878895029354, -0.3925707389311972, 1.3616947410915015, 6.133133401564699, -8.743198436313126, -5.730378068873101, 9.110264580031618, 2.4038007673453143, -0.6433593050083952, 4.00885332066963, 4.428654709298129, 1.4131903974501858, 3.027871808436875, 3.5207831740420414, -3.265238748781991, 9.669614639096656, 3.759072695047767, 8.604640678702209, -3.083244223866979, -6.098534886605203, -4.1792609573966715]",65533.47265625,1333.8263182640076,False
Levy,scipy,differential_evolution,100,2,"[6.724741039100346, -3.6275273454289825, 4.33829866114624, -0.850850199452371, 8.391618756764263, -0.2767528823888732, 1.6066682901587215, -1.7650520302877681, -5.063370668321772, 0.0927408908984706, -2.1066148691732045, -2.4358653119720386, 7.83898745529136, -8.363549467667164, -5.62396562903089, 1.0458038059270147, -3.2697204509221143, 7.001970725888289, 4.803775759079487, 2.0727304146947967, 2.291222015410468, -5.104321268297857, -0.9861474849283103, 2.550900859684151, 3.3102460065646566, -4.187937487081315, -4.430540428670029, 6.088090423079344, -1.3451269646756536, 8.891245811115983, -5.410178363379197, 0.8815718485095458, 3.999216220722517, 8.61228124266485, -2.460843645679789, 6.224914231414884, 9.234937618047825, -3.05284983619016, 7.028019093359321, 9.41591613132886, 9.319601327035272, 5.703699085023799, 3.740367624927896, -1.2889054972618386, -0.2603759590918697, -7.129515302830494, -2.874255965779131, -0.10811106124440917, -2.873583734276728, 5.329716069069244, -0.3696760438308144, 0.8861287813675633, -4.090857921846849, -3.923070304272247, -1.8687051825739243, -0.5947095019637039, 5.779555609794251, -7.415378125195194, 8.487830154460363, -1.78214781392672, -1.0170765994466446, -6.787408805239754, -4.528066343066803, 9.158558268387601, 0.21850712392110339, 7.68377948326494, 5.85865052047966, 2.6283665393432676, -6.607432060389908, 9.531427893178812, 1.5496734140428736, -5.613920924203438, 3.8558849041230703, -7.6911482240098135, 6.465712610370771, -0.8761171505162402, 0.12223550670928507, 8.318212063217407, 5.23469126880022, -8.526522765760507, -0.8839370303367688, -3.918791702679102, 6.866208628046488, 3.418702174625239, -4.168248223862719, 5.545037934492349, 6.359601510822445, -5.045745925039573, 7.589398629694135, 4.685459204443698, 6.6431691162525635, -1.1915944693930935, -0.7101384281598611, -3.2955569640375004, 9.777763348927612, 7.6030636494363275, -7.581194268030227, -7.058228233251054, 5.947630521942841, 7.645041309901037]",67386.0546875,1414.0220201015472,False
Levy,scipy,differential_evolution,100,3,"[2.4752569919724032, 9.91408114389606, 2.7417074071231484, 8.707284520610816, -5.981680058242837, -0.7887392028573414, 4.262904500879847, -0.2623018427300883, 6.659317395128577, 2.894976701981362, -6.187023317920298, 5.008411366785259, 6.719224807722166, 0.8695411185928759, -4.82065871167356, -2.2857293084586194, 0.6187653580889885, 4.951207128972602, 5.90421531735517, -6.680209447116347, 5.941001629619649, 4.999706320361845, 8.061853905790176, 8.199053570457808, 1.9673554826517536, 9.813800788043077, 8.32860057157925, -0.3734706927407938, -2.89832634327968, 3.3102590334493787, -9.040262466362613, 2.775688182414684, -0.12198006488045587, -5.796358096765507, -4.759793114903188, -2.8444674101941803, 7.239765592446023, 3.950056892636793, -2.4233286894082617, -3.3001786349193107, 2.0462962627371595, 3.168118621810192, 6.580378752072171, 3.481216301789747, -4.141824350222862, -3.648010608356096, -7.031278642957572, -7.554196489506815, 7.2192654762476405, 5.123185959780274, 5.5640408836419875, 7.472609730527296, -4.726988837995377, 3.908504783494766, 8.645951528624707, -4.889809902035419, 7.428695117599011, 7.4105420089874885, -2.6531192873134204, 8.602521619927073, 7.4432681124087186, 9.29485473954433, 1.8886006488157348, -4.508659249938763, -9.042344905307445, 4.993702000136453, 2.1139399583214247, 3.7522283104747856, 6.752893788774665, 9.60432357226816, 5.824950560436861, 7.5784786052755955, 4.4708713891184315, 4.619751715034132, -1.0927454022811156, -9.057814391794478, -0.33070003617332144, -4.660256213649427, -9.947634101656835, 6.72736089062961, 7.925507957008899, 9.402974516544676, -1.9681034277650644, -9.04238472959654, -0.2193972100945918, 4.16198502791751, -6.578366742871626, 3.244087315491566, 7.654251313333294, -2.5528979996957446, -1.064940875873689, 3.619668016235269, -0.6296686661527717, 1.5857005740000085, -6.121664233790643, -4.629917610658335, 0.4579990887304497, -7.502781630697495, -1.9080559786600404, -3.8997541921905388]",65977.9296875,1288.5710792541504,False
Levy,scipy,differential_evolution,100,4,"[-6.85077120436665, -8.096866469125349, 2.149410352876715, -2.350686837901468, -0.34923975201291646, -3.9572789137997164, -0.2983730526637074, 4.6111763681370865, -0.5941891365845253, -1.1892828555361934, -2.4329697577605836, 1.7635831885961961, -5.407136204452429, -1.3985164853302356, -3.336519790692638, 1.9021717630746537, -8.356287078457036, 6.061402563511267, -8.038666298398287, 1.9260312376004518, 7.164669862623039, 1.5346645757068944, -5.371570458435409, -0.009913251102282583, 2.6366992323572336, 6.875606922601847, -2.66198875221906, 5.039770838120418, -1.9964705895845036, -2.838619614621284, -6.323043512970021, -0.10348324204272452, 0.2606532513126991, 3.906377179469287, 1.535036179383622, -2.4715066516136486, -7.813958921975872, -3.328105376548407, 9.718543344006434, 5.0193656377085505, 4.686656402443818, 4.706945350312948, -2.458519515612675, 9.54817841817109, -3.203466570818896, 0.6093267709082006, 5.456833897038164, 7.709951136822246, -0.4407276102915092, 7.393951183078482, 2.9432739778309935, -6.4314798643066755, 1.7087564110084186, 4.259986056281693, -5.197163846217501, 4.486055563761364, 4.11260159283386, 3.520747696842814, 0.950946500962162, -4.452422000624685, 6.169355585285203, 5.168116733697077, 5.32832602176563, -7.7896040097225665, 8.84109006113394, -7.594745613782601, 9.134624449324262, 3.5955952664558577, -3.9556875073877085, -3.303749121367444, -2.390760566777561, -0.6480174700348851, 4.756272939308001, 0.23743126182079077, 6.789842885365676, -0.8443077532647725, 3.585599928655292, -3.076130927108487, 6.077335744329089, 3.1795705596726687, -0.3843210195955271, 0.4166361051538736, -2.633897672818113, -1.1979216790340563, 0.4587097590732303, -7.120536418544492, 5.949792442688533, 3.18549148464482, -8.055983564997318, 0.4862536433953357, 8.931516852465151, -9.158418570928008, -8.625923897014957, 4.107471454351915, 6.50079602414092, 7.641466938029784, 5.28222506680045, 9.339522375664057, -5.772792432562288, -0.261217253736159]",67642.53125,1389.1312775611877,False
Levy,scipy,direct,100,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.666666666666664, 0.0, 0.0, 0.0, 6.666666666666664, 0.0, 0.0, 0.0, 6.666666666666664, 0.0, 0.0, 0.0, 6.666666666666664, 6.666666666666664, 0.0, 0.0, 6.666666666666664, 6.666666666666664, 0.0, 0.0, 6.666666666666664, 6.666666666666664, 0.0, 0.0, 6.666666666666664, 6.666666666666664, 0.0, -6.666666666666666, 6.666666666666664, 6.666666666666664, 0.0, -6.666666666666666, 6.666666666666664, 6.666666666666664, 0.0, -6.666666666666666, 6.666666666666664, 6.666666666666664, 0.0, -6.666666666666666, 6.666666666666664, 6.666666666666664, 0.0, -6.666666666666666, 6.666666666666664, 6.666666666666664, 0.0, -6.666666666666666, 6.666666666666664, 6.666666666666664, 0.0, -6.666666666666666, 6.666666666666664, 6.666666666666664, 0.0, -6.666666666666666, 6.666666666666664, 0.0]",53158.28515625,5.956665992736816,False
Levy,scipy,direct,100,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.666666666666664, 0.0, 0.0, 0.0, 6.666666666666664, 0.0, 0.0, 0.0, 6.666666666666664, 0.0, 0.0, 0.0, 6.666666666666664, 6.666666666666664, 0.0, 0.0, 6.666666666666664, 6.666666666666664, 0.0, 0.0, 6.666666666666664, 6.666666666666664, 0.0, 0.0, 6.666666666666664, 6.666666666666664, 0.0, -6.666666666666666, 6.666666666666664, 6.666666666666664, 0.0, -6.666666666666666, 6.666666666666664, 6.666666666666664, 0.0, -6.666666666666666, 6.666666666666664, 6.666666666666664, 0.0, -6.666666666666666, 6.666666666666664, 6.666666666666664, 0.0, -6.666666666666666, 6.666666666666664, 6.666666666666664, 0.0, -6.666666666666666, 6.666666666666664, 6.666666666666664, 0.0, -6.666666666666666, 6.666666666666664, 6.666666666666664, 0.0, -6.666666666666666, 6.666666666666664, 0.0]",53158.28515625,6.645054578781128,False
Levy,scipy,direct,100,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.666666666666664, 0.0, 0.0, 0.0, 6.666666666666664, 0.0, 0.0, 0.0, 6.666666666666664, 0.0, 0.0, 0.0, 6.666666666666664, 6.666666666666664, 0.0, 0.0, 6.666666666666664, 6.666666666666664, 0.0, 0.0, 6.666666666666664, 6.666666666666664, 0.0, 0.0, 6.666666666666664, 6.666666666666664, 0.0, -6.666666666666666, 6.666666666666664, 6.666666666666664, 0.0, -6.666666666666666, 6.666666666666664, 6.666666666666664, 0.0, -6.666666666666666, 6.666666666666664, 6.666666666666664, 0.0, -6.666666666666666, 6.666666666666664, 6.666666666666664, 0.0, -6.666666666666666, 6.666666666666664, 6.666666666666664, 0.0, -6.666666666666666, 6.666666666666664, 6.666666666666664, 0.0, -6.666666666666666, 6.666666666666664, 6.666666666666664, 0.0, -6.666666666666666, 6.666666666666664, 0.0]",53158.28515625,6.438920259475708,False
Levy,scipy,direct,100,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.666666666666664, 0.0, 0.0, 0.0, 6.666666666666664, 0.0, 0.0, 0.0, 6.666666666666664, 0.0, 0.0, 0.0, 6.666666666666664, 6.666666666666664, 0.0, 0.0, 6.666666666666664, 6.666666666666664, 0.0, 0.0, 6.666666666666664, 6.666666666666664, 0.0, 0.0, 6.666666666666664, 6.666666666666664, 0.0, -6.666666666666666, 6.666666666666664, 6.666666666666664, 0.0, -6.666666666666666, 6.666666666666664, 6.666666666666664, 0.0, -6.666666666666666, 6.666666666666664, 6.666666666666664, 0.0, -6.666666666666666, 6.666666666666664, 6.666666666666664, 0.0, -6.666666666666666, 6.666666666666664, 6.666666666666664, 0.0, -6.666666666666666, 6.666666666666664, 6.666666666666664, 0.0, -6.666666666666666, 6.666666666666664, 6.666666666666664, 0.0, -6.666666666666666, 6.666666666666664, 0.0]",53158.28515625,6.213080883026123,False
Levy,scipy,direct,100,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.666666666666664, 0.0, 0.0, 0.0, 6.666666666666664, 0.0, 0.0, 0.0, 6.666666666666664, 0.0, 0.0, 0.0, 6.666666666666664, 6.666666666666664, 0.0, 0.0, 6.666666666666664, 6.666666666666664, 0.0, 0.0, 6.666666666666664, 6.666666666666664, 0.0, 0.0, 6.666666666666664, 6.666666666666664, 0.0, -6.666666666666666, 6.666666666666664, 6.666666666666664, 0.0, -6.666666666666666, 6.666666666666664, 6.666666666666664, 0.0, -6.666666666666666, 6.666666666666664, 6.666666666666664, 0.0, -6.666666666666666, 6.666666666666664, 6.666666666666664, 0.0, -6.666666666666666, 6.666666666666664, 6.666666666666664, 0.0, -6.666666666666666, 6.666666666666664, 6.666666666666664, 0.0, -6.666666666666666, 6.666666666666664, 6.666666666666664, 0.0, -6.666666666666666, 6.666666666666664, 0.0]",53158.28515625,10.845011711120605,False
Levy,scipy,dual_annealing,100,0,"[1.2307357534110537, 2.2298009153539198, 3.2594130709163522, 4.2267014335375706, 5.243042083227188, 6.257051669594205, 7.230534650619816, 8.220471270776358, 9.246300542954117, 9.998204067919836, 9.996082009111745, 6.993775139487298, 7.993250670655215, 8.996719987348683, 9.992722607916996, 6.979030418941491, 7.9770419414565055, 8.976607511800545, 9.979966280836436, 6.975678068767564, 7.974431564345288, 8.973297800203667, 9.972046345979564, 6.96970344286099, 7.971332568483156, 8.96901965708075, 9.969553257518129, 6.968570903004647, 7.970012799587643, 8.969833758005109, 9.967252328709819, 6.967920031264477, 7.968275682254827, 8.96731752918297, 9.967386711770686, 6.967409092306461, 7.967157310075471, 8.966026759792435, 9.965517067112557, 6.9662306948300525, 7.966664617461696, 8.96598339266042, 9.966034153092117, 6.966223760816703, 7.965768829647651, 8.966058382926015, 9.965326434455235, 6.966126339951501, 7.965009314840543, 8.965563972440016, 9.96533342336609, 6.964533044937184, 7.9644363137509515, 8.965244724299062, 9.964641987137519, 6.964147747346729, 7.964965236485156, 8.964302499173755, 9.964018726536779, 6.964482218283848, 7.964001846087768, 8.964611639303186, 9.964424731142344, 6.964166512444365, 7.963760028078994, 8.964008857558305, 9.964212016614404, 6.96441755060988, 7.9637026217359335, 8.96377987792583, 9.963602005181585, 6.963506057688633, 7.963735425086746, 8.963868505927884, 9.963399878755808, 6.963534043290686, 7.963625662627926, 8.963589488151428, 9.963726000911826, 6.963575107484118, 7.963306782307285, 8.963519305688692, 9.963950384865157, 6.96370614821096, 7.963217574134134, 8.963983265711363, 9.963752715995426, 6.96338723411084, 7.963534563755658, 8.963458971067098, 9.963121811222742, 6.9633759976690754, 7.962929959218229, 8.962854208205691, 9.96326152888983, 6.963103113159065, 7.96306056119964, 8.962874494713603, 9.963325002535498, 8.239098964071992]",16361.38671875,234.40865087509155,False
Levy,scipy,dual_annealing,100,1,"[1.2406870530513352, 2.2216306858368, 3.222518741857911, 4.23632570728293, 5.234106844683765, 6.239963532393233, 7.255850697800483, 8.24133401079186, 9.2355461496268, 9.999731637252822, 9.998469473919613, 6.989421597480003, 7.9962408912120395, 8.99417281807311, 9.990788195810822, 6.9781312236407445, 7.977371432796268, 8.979327336221928, 9.980439032432145, 6.974000313028171, 7.972654975344682, 8.973915293008112, 9.97499147707181, 6.969723818939443, 7.969753647492119, 8.970348655276283, 9.97071443441071, 6.968251167668598, 7.96938719659083, 8.969451061355926, 9.969188586140596, 6.968239367168437, 7.968313688419187, 8.968236295975913, 9.96754177390995, 6.967126423161716, 7.967194835873073, 8.965713953467372, 9.96747666375348, 6.965292899164339, 7.966140083576562, 8.966616049280077, 9.966521928267483, 6.965768686360008, 7.965180273109368, 8.96548348948403, 9.96536262909089, 6.964997402299559, 7.96457235434432, 8.96527960316218, 9.965519970718688, 6.964705479566035, 7.964721998125896, 8.964896355999961, 9.964751797391528, 6.964614484849903, 7.964690536896931, 8.964797962567573, 9.96458881205146, 6.9644193397978995, 7.964609002446238, 8.964449653946957, 9.964547501495417, 6.964082622809059, 7.964431084334578, 8.964115157249104, 9.96408486995044, 6.963901198075661, 7.963933009553209, 8.964293649589834, 9.964239288964912, 6.963293787858774, 7.964062037806556, 8.963830782484152, 9.963943943862859, 6.9636024190836, 7.9633728025180375, 8.963779411340482, 9.96402826412502, 6.963429066182243, 7.963680229058113, 8.963425316440464, 9.96359138139627, 6.963450890005248, 7.963823881335067, 8.963123900058022, 9.963407224889984, 6.963760945882406, 7.963388890907076, 8.963559140822333, 9.963105664307705, 6.963406968511627, 7.9630913936198695, 8.96312695853834, 9.963143648411851, 6.963346148943884, 7.963591307171264, 8.963437988227042, 9.963174101931834, 8.238684297627508]",16361.3828125,328.11818742752075,False
Levy,scipy,dual_annealing,100,2,"[1.245465104080722, 2.2253593477981113, 3.2194897762321517, 4.244059782205731, 5.211194788925823, 6.237278468865782, 7.231836277640639, 8.22593428252162, 9.21569510318399, 9.999975106290158, 9.999253495424625, 6.991918600358602, 7.996177014490343, 8.993433454262565, 9.989194758702162, 6.9807693447102395, 7.976421219273533, 8.982771521523134, 9.98029217745735, 6.972988007494294, 7.974611166192801, 8.975953433543374, 9.97401663023895, 6.971164811333168, 7.971106809561277, 8.97105928023904, 9.969609948489207, 6.970060749185279, 7.969259512340791, 8.968296350826215, 9.968970947194713, 6.969107329796202, 7.969089387951314, 8.967826530753278, 9.969203625044187, 6.967464555806387, 7.967578370374149, 8.967197889323984, 9.966260193978378, 6.9675010508646125, 7.965341695435185, 8.965798499266704, 9.96559998611697, 6.9661906659762565, 7.965967480823366, 8.96580607686041, 9.965242399769735, 6.964762155339038, 7.965464470412897, 8.965105952314907, 9.965600040683789, 6.964534407739336, 7.965173803409343, 8.964292002848495, 9.96512540997761, 6.964666437035987, 7.96471006575009, 8.964391205842261, 9.96433314980247, 6.964872943739039, 7.963697803248849, 8.964698955065543, 9.964376078037347, 6.9641612288533565, 7.964062313349693, 8.964405126773983, 9.964544332084088, 6.964286751971137, 7.963724555713526, 8.963983653842135, 9.963718354403355, 6.963587955973843, 7.963851876452253, 8.964071440988633, 9.964113859154025, 6.9636336415877835, 7.963649299685159, 8.962995815294235, 9.963432648285476, 6.9641720103407465, 7.963607180713836, 8.963528589569584, 9.963300950377956, 6.9634678422512835, 7.963480546842391, 8.963263464754377, 9.963153294863218, 6.963547405869889, 7.963085459515952, 8.962997766463907, 9.96294204751397, 6.963203086416264, 7.963237610411284, 8.96321754491212, 9.962976050808521, 6.963172274773726, 7.963359664757363, 8.96264341257158, 9.963247100578045, 8.239373734243514]",16361.38671875,274.05158948898315,False
Levy,scipy,dual_annealing,100,3,"[1.2284134622568033, 2.2216486852420374, 3.232670537012538, 4.234800167700101, 5.222519139805769, 6.23209332313013, 7.236008764932279, 8.220017574212953, 9.233970223126931, 9.997314177708056, 9.999695059341683, 6.9914646467716395, 7.992967089489227, 8.994154855724986, 9.992593928591305, 6.977348703465708, 7.978196135712004, 8.975584910111372, 9.97764798682418, 6.974901799736443, 7.972385244770571, 8.971670030823688, 9.97374803044751, 6.9710040892737055, 7.97177044448658, 8.97120876416622, 9.970280625881571, 6.96817159012042, 7.968014130996671, 8.969766382406817, 9.968590224760192, 6.967132545833863, 7.968564274903201, 8.968156529625396, 9.967530912386032, 6.966917469146907, 7.966536380077613, 8.966537855539045, 9.966083657828221, 6.965851778117596, 7.9666246420298705, 8.966903279019448, 9.965880420119625, 6.966260529547753, 7.9665537228818835, 8.965610709915254, 9.966079931261469, 6.965703191907231, 7.9655575325296795, 8.965087073278788, 9.96543162644754, 6.964479672266123, 7.9656279801657845, 8.964574412757429, 9.964863343216159, 6.964986007837993, 7.965125617332447, 8.96438242964473, 9.964352603495115, 6.964681018443784, 7.964644658205323, 8.964425668184205, 9.964353984881733, 6.964303919280702, 7.96400975171106, 8.963413750348863, 9.964021595359512, 6.963731977504132, 7.964399870002936, 8.963893696254821, 9.964017351530444, 6.9638941833906784, 7.963584040896798, 8.963907602300438, 9.963673218506557, 6.963899036788597, 7.963363850783864, 8.963617318220358, 9.963460425447728, 6.96326037306369, 7.96357986475067, 8.963271954278042, 9.963284587705623, 6.963642115709263, 7.963531965695367, 8.96328789973905, 9.962997699139613, 6.962986783157177, 7.9630896643088676, 8.963217587048803, 9.963429662634042, 6.963538460833092, 7.963396076439572, 8.963369280920475, 9.962859933147833, 6.963173251436402, 7.963352289793789, 8.96311895403857, 9.963072802768643, 8.238603584169184]",16361.384765625,296.84001064300537,False
Levy,scipy,dual_annealing,100,4,"[1.217625952265621, 2.24521526504612, 3.2306159326646764, 4.242728161964045, 5.212955356097922, 6.225032632437589, 7.248314945832682, 8.199655462559008, 9.227250102177578, 9.998566385373394, 9.997066244416104, 6.989535728573792, 7.995969616714426, 8.994454550947786, 9.99362523444718, 6.978621644524566, 7.977046283948823, 8.980160038488435, 9.979951771183202, 6.973568693597542, 7.974426609884006, 8.972549576401718, 9.973776530241302, 6.971059421921105, 7.972827567746421, 8.97001186791261, 9.972455753210156, 6.9689347460933675, 7.968665629211621, 8.970425028113453, 9.96898546859127, 6.96854726578669, 7.967229929817641, 8.967445972265516, 9.96861522444857, 6.96577455261108, 7.96696010732569, 8.966696035881753, 9.966826236792564, 6.966777904325767, 7.966503529944546, 8.96632093341745, 9.965527720361138, 6.965179749027726, 7.966003570815687, 8.96572696120311, 9.96493334969395, 6.965853528701146, 7.96514805107914, 8.96570570565715, 9.96549390994214, 6.9657064679209455, 7.96501890864586, 8.964465819834544, 9.965432291424726, 6.964679591385341, 7.964950045949507, 8.964322478059294, 9.96514417149399, 6.964122768646007, 7.964752078569376, 8.964103657535603, 9.964503928384111, 6.963926211908458, 7.9644786331380075, 8.964318687011804, 9.96421120820144, 6.96383583800813, 7.963933690149119, 8.964291991084899, 9.963907435066815, 6.963988205354674, 7.963890142691739, 8.964009125907964, 9.963130486192306, 6.963813692413353, 7.963606907232773, 8.964066016830323, 9.963504281550527, 6.964062526070165, 7.963352366783809, 8.963622757387213, 9.963973501260924, 6.963230217665554, 7.963413813006028, 8.963391197394841, 9.963457121439163, 6.963232420716821, 7.963437823328675, 8.963167221513004, 9.963097501843052, 6.9632221529071785, 7.96302012898596, 8.96305927602203, 9.963320366940806, 6.963531580789663, 7.962943102866902, 8.962927057711624, 9.963412182670105, 8.239131703825556]",16361.38671875,735.6816091537476,False
Levy,scipy,shgo,100,0,,,7200.199961423874,True
Levy,scipy,shgo,100,1,,,7200.117646694183,True
Levy,scipy,shgo,100,2,,,7200.203017234802,True
Levy,scipy,shgo,100,3,,,7200.194983482361,True
Levy,scipy,shgo,100,4,,,7200.215184926987,True
